seed_key,seed_label,source_system,source_id,doi,pmid,pmcid,title,journal,year,url,curation_decision,information_type,relation_scope,review_decision,review_theme,publish_scope,recommended_action,review_rationale,matched_technical_terms,matched_clinical_terms,matched_geo,query,fetched_at,curated_at,reviewed_at
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41024820,10.4240/wjgs.v17.i9.107301,41024820,PMC12476778,Diagnostic significance of fluorine-18-fluorodeoxyglucose-positron emission tomography/computed tomography in differentiating Edmondson grade II and III hepatocellular carcinoma.,,2025,https://europepmc.org/article/MED/41024820,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: fdg; fluorine-18; fluorodeoxyglucose; pet/ct,,pet/ct; pet; fdg; fluorodeoxyglucose; imaging; diagnostic,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,41875574,10.1016/j.apradiso.2026.112563,41875574,,Environmental and operational factors affecting 17-month routine,"Applied radiation and isotopes : including data, instrumentation and methods for use in agriculture, industry and medicine",2026,https://pubmed.ncbi.nlm.nih.gov/41875574/,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",cyclotron; fdg production; 18f-fdg production; radiochemical yield; automated synthesizer; bombardment,fdg,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41875574,10.1016/j.apradiso.2026.112563,41875574,,Environmental and operational factors affecting 17-month routine &lt;sup&gt;18&lt;/sup&gt;F-FDG production: Impact of final purification water cooling and process optimization.,,2026,https://europepmc.org/article/MED/41875574,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",cyclotron; fdg production; 18f-fdg production; radiochemical yield; automated synthesizer; bombardment; final purification,fdg,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,35763304,10.1089/cbr.2022.0029,35763304,,Feasibility of,Cancer biotherapy & radiopharmaceuticals,2023,https://pubmed.ncbi.nlm.nih.gov/35763304/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radiopharmaceutical,,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,37345133,10.1016/j.cpet.2023.02.007,37345133,PMC8825585,Head-to-Head Intra-Individual Comparison of Biodistribution and Tumor Uptake of [,Cancers,2023,https://pubmed.ncbi.nlm.nih.gov/37345133/,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",biodistribution,pet/ct; pet; imaging,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40887392,10.1016/j.neurot.2025.e00720,40887392,PMC12664436,Multi-tracer PET and MR imaging visualize distinct metabolic and inflammatory profiles in the white matter of NMOSD and MOGAD.,,2025,https://europepmc.org/article/MED/40887392,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: fdg,,pet; fdg; imaging,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED42078485,10.1155/ijbi/3450212,42078485,,Personalized PET Imaging in Gastric Cancer: An Umbrella Review of Meta-Analyses to Guide Radiopharmaceutical Selection and Clinical Indication.,,2026,https://europepmc.org/article/MED/42078485,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radiopharmaceutical,pet/ct; pet; fdg; fluorodeoxyglucose; imaging; diagnostic; staging,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,42078485,10.2967/jnumed.124.269002,42078485,PMC11705787,Personalized PET Imaging in Gastric Cancer: An Umbrella Review of Meta-Analyses to Guide Radiopharmaceutical Selection and Clinical Indication.,International journal of biomedical imaging,2026,https://pubmed.ncbi.nlm.nih.gov/42078485/,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radiopharmaceutical,pet/ct; pet; fdg; imaging; diagnostic; staging,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40281230,10.1038/s41598-025-98757-8,40281230,PMC12032344,Preclinical and clinical evaluation of [&lt;sup&gt;64&lt;/sup&gt;Cu]Cu-PSMA-Q PET/CT for prostate cancer detection and its comparison with [&lt;sup&gt;18&lt;/sup&gt;F]FDG imaging.,,2025,https://europepmc.org/article/MED/40281230,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radiochemical purity; dosimetry; biodistribution; psma,pet/ct; pet; fdg; imaging; diagnostic,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40984973,10.2147/ijgm.s513034,40984973,PMC12450381,Predictive Value of Preoperative [&lt;sup&gt;18&lt;/sup&gt;F]FDG PET/CT-Derived Heterogeneity Index for Occult Lymph Node Metastasis in Clinical N0 Gastric Adenocarcinoma.,,2025,https://europepmc.org/article/MED/40984973,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: fdg; fluorodeoxyglucose; pet/ct,,pet/ct; pet; fdg; fluorodeoxyglucose; diagnostic; metastasis,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,36817206,10.4103/ijnm.ijnm_14_22,36817206,PMC4035771,Significance of Cartridges and Resins used in a Purification Column during,"Indian journal of nuclear medicine : IJNM : the official journal of the Society of Nuclear Medicine, India",2022,https://pubmed.ncbi.nlm.nih.gov/36817206/,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",synthesis module; radiotracer,pet; fdg,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40927146,10.4103/ijnm.ijnm_102_24,40927146,PMC12416619,"Synthesis of 1,3,4,6-Tetra-O-acetyl-2-O-trifluoromethanesulfonyl-β-D-mannopyranose (Mannose Triflate) Precursor for the Production of [&lt;sup&gt;18&lt;/sup&gt;F] FDG.",,2025,https://europepmc.org/article/MED/40927146,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia_global_util,mantener_vigilancia,produccion_ciclotron_control_calidad,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",synthesis module; radiochemical yield; radiochemical purity,fdg; fluorodeoxyglucose,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41669584,10.7759/cureus.101195,41669584,PMC12883486,The Role of 68Ga-Pentixafor and 18F-Fluorodeoxyglucose (18F-FDG) PET/CT in a Case of Multiple Myeloma.,,2026,https://europepmc.org/article/MED/41669584,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",68ga; radiotracer,pet/ct; pet; fdg; fluorodeoxyglucose; imaging; staging,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,PubMed,41787024,10.1007/s00261-024-04266-z,41787024,PMC11634952,The analysis of biodistribution and tumor uptake of [,EJNMMI reports,2026,https://pubmed.ncbi.nlm.nih.gov/41787024/,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",biodistribution,pet; imaging,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED41787024,10.1186/s41824-026-00295-7,41787024,PMC12963560,"The analysis of biodistribution and tumor uptake of [&lt;sup&gt;18&lt;/sup&gt;F]AlF-FAPI-74 in patients with soft tissue sarcoma and gastro-intestinal tumors compared with [&lt;sup&gt;18&lt;/sup&gt;F]FDG in a prospective, exploratory study.",,2026,https://europepmc.org/article/MED/41787024,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia_global_util,mantener_vigilancia,dosimetria_seguridad_radiologica,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",biodistribution,fdg,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
f18_fdg,F-18 FDG / Fludeoxyglucose,EuropePMC,MED40646449,10.1186/s12880-025-01824-9,40646449,PMC12255054,The clinical benefits of [&lt;sup&gt;18&lt;/sup&gt;F]AlF-NOTA-octreotide PET/CT in staging and restaging patients with gastroenteropancreatic neuroendocrine neoplasms: comparison of [&lt;sup&gt;18&lt;/sup&gt;F]FDG PET/CT.,,2025,https://europepmc.org/article/MED/40646449,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radiotracer,pet/ct; pet; fdg; imaging; staging,,"(""Fluorodeoxyglucose F18"" OR ""Fludeoxyglucose F 18"" OR ""F-18 FDG"" OR ""18F-FDG"" OR FDG) AND (CCHEN OR Chile OR ""Latin America"" OR ""medical cyclotron"" OR ""hospital cyclotron"" OR ""isotope production"")",2026-05-19,2026-05-19,2026-05-19
ga68_dotatate,Ga-68 DOTATATE,EuropePMC,MED32646881,10.2967/jnumed.120.247197,32646881,PMC8049350,Global Issues of Radiopharmaceutical Access and Availability: A Nuclear Medicine Global Initiative Project.,,2021,https://europepmc.org/article/MED/32646881,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radiopharmaceutical,imaging; diagnostic,,"(""Ga-68 DOTATATE"" OR ""Gallium-68 DOTATATE"" OR ""68Ga-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
ga68_dotatate,Ga-68 DOTATATE,EuropePMC,MED38572183,10.1155/2024/5890300,38572183,PMC10990638,"Incidental Diagnosis of a Primary Pure ""Mixed"" Ovarian Carcinoid: Clinicopathological Report and Concise Review of the Recent Series.",,2024,https://europepmc.org/article/MED/38572183,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",ga-68,pet/ct; pet,,"(""Ga-68 DOTATATE"" OR ""Gallium-68 DOTATATE"" OR ""68Ga-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
ga68_dotatate,Ga-68 DOTATATE,EuropePMC,MED36341267,10.3389/fmed.2022.1052921,36341267,PMC9626818,Oncology and cardiology positron emission tomography/computed tomography faced with COVID-19: A review of available literature data.,,2022,https://europepmc.org/article/MED/36341267,revisar_manual,paper_clinico_pet_spect,revisar_manual,mantener_vigilancia,radiofarmacia_clinica_o_tecnica,vigilancia,Mantener como vigilancia tematica; no contar como produccion CCHEN salvo afiliacion confirmada.,Contiene senal tecnica/clinica de radiofarmacia o medicina nuclear: fdg; fluorodeoxyglucose; pet/ct,,pet/ct; pet; fdg; fluorodeoxyglucose; imaging,,"(""Ga-68 DOTATATE"" OR ""Gallium-68 DOTATATE"" OR ""68Ga-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
ga68_dotatate,Ga-68 DOTATATE,EuropePMC,MED39574494,10.1177/17588359241301359,39574494,PMC11580098,Perspective review: lessons from successful clinical trials and real-world studies of systemic therapy for metastatic pheochromocytomas and paragangliomas.,,2024,https://europepmc.org/article/MED/39574494,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia_global_util,mantener_vigilancia,radiofarmaco_teranostico_compuesto,vigilancia,Mantener para tendencias y benchmark; no contar como produccion CCHEN.,"Tema global util para vigilancia, sin vinculo institucional directo.",radiopharmaceutical,,,"(""Ga-68 DOTATATE"" OR ""Gallium-68 DOTATATE"" OR ""68Ga-DOTATATE"") AND (CCHEN OR Chile OR ""Latin America"")",2026-05-19,2026-05-19,2026-05-19
